,Country,index,gdppc,Nrrent,TIME,pop,life_exp,muslim,female_uni,female_over_male,IQ,SelfEfficacy,SelfConcept,math_anxiety,equality_index,f_STEM,loggdppc,hy_f_STEM
639,Sweden,2588,44051.46761,0.4,2007.0,9153.315999999999,0.1289921597812203,4.0,63.67876999999999,0.2889817008863941,99.0,0.29,0.37,0.35,-0.011948895,33.4997,10.69311394772193,22.41937963026706
640,Sweden,2589,43466.14184,0.4,2008.0,9226.333,0.1319355154425924,4.0,63.545359999999995,0.29370378099834205,99.0,0.29,0.37,0.35,-0.011948895,33.72531,10.679737565500558,22.702552571323007
641,Sweden,2590,40862.97013,0.4,2009.0,9303.431999999999,0.13384781014146177,4.0,63.363119999999995,0.28685765897027327,99.0,0.29,0.37,0.35,-0.011948895,32.95621,10.617979556136058,22.29132779143678
642,Sweden,2591,42942.5625,0.4,2010.0,9382.296999999999,0.13426690713372216,4.0,63.15729,0.30564426254581245,99.0,0.29,0.37,0.35,-0.011948895,34.38098,10.667618745944715,23.409459323158327
643,Sweden,2592,43755.06044,0.4,2011.0,9462.351999999999,0.1341542779215992,4.0,62.88913,0.3014862134704907,99.0,0.29,0.37,0.35,-0.011948895,32.983740000000004,10.686362552296826,23.16476427872099
644,Sweden,2593,43308.21447,0.4,2012.0,9543.457,0.13269017715488213,4.0,61.58085,0.3120641123981501,99.0,0.29,0.37,0.35,-0.011948895,32.57266,10.676097606621353,23.78421217754131
645,Sweden,2594,43475.80134,0.4,2013.0,9624.247,0.13006233111016374,4.0,61.6897,0.29774072005263286,99.0,0.29,0.37,0.35,-0.011948895,32.40692,10.679959771255028,22.943005135922476
646,Switzerland,2597,48676.77664,0.0,1999.0,7136.813,0.11572322267656446,4.4,40.02042,0.23089777057905805,101.0,0.48,0.66,0.51,-0.013901865,13.3496,10.79295732962565,18.758484749747783
647,Switzerland,2598,50314.07395,0.0,2000.0,7165.581,0.11535770790951913,4.4,40.86296,0.25001858954853046,101.0,0.48,0.66,0.51,-0.013901865,14.73104,10.826040117149862,20.00118971341296
648,Switzerland,2599,50719.95588,0.0,2001.0,7200.945,0.11621266375454889,4.4,40.99907,0.25857679590794586,101.0,0.48,0.66,0.51,-0.013901865,15.2314,10.834074719236913,20.545174259422666
649,Switzerland,2600,50409.904089999996,0.0,2002.0,7242.034000000001,0.11701284473395182,4.4,43.168859999999995,0.25246243687618736,101.0,0.48,0.66,0.51,-0.013901865,16.09121,10.827942944476176,20.157286114373473
650,Switzerland,2601,50062.1597,0.0,2003.0,7289.901,0.11763520519688814,4.4,42.68653,0.24400874405607012,101.0,0.48,0.66,0.51,-0.013901865,15.37868,10.821020706284491,19.614712936862777
651,Switzerland,2602,51132.69074,0.0,2004.0,7345.299,0.11800186758905253,4.4,44.13344,0.25763156147391686,101.0,0.48,0.66,0.51,-0.013901865,16.90992,10.842179312153876,20.48545610385114
652,Switzerland,2603,52349.827769999996,0.0,2005.0,7408.608,0.11811517089310164,4.4,42.57085,0.2783956468215208,101.0,0.48,0.66,0.51,-0.013901865,17.10656,10.865703926321924,21.776955163583107
653,Switzerland,2604,54109.87523,0.0,2006.0,7480.316999999999,0.11943170322861986,4.4,45.97927,0.2751627465866167,101.0,0.48,0.66,0.51,-0.013901865,18.976020000000002,10.898771984775687,21.578637497305998
654,Switzerland,2606,56399.477960000004,0.0,2008.0,7646.5419999999995,0.12041273035576083,4.4,48.62625,0.2675603908820645,101.0,0.48,0.66,0.51,-0.013901865,20.33699,10.940215181414944,21.108295336987904
655,Switzerland,2607,54512.97984,0.0,2009.0,7737.316,0.11996498527396322,4.4,48.534459999999996,0.2718553051212215,101.0,0.48,0.66,0.51,-0.013901865,20.40579,10.906194114497055,21.374703869738607
656,Switzerland,2608,55541.67144,0.0,2010.0,7830.534000000001,0.1189660883919283,4.4,49.38151,0.2675129042452334,101.0,0.48,0.66,0.51,-0.013901865,20.69631,10.924888854754382,21.105339704965722
657,Switzerland,2609,55918.73282999999,0.0,2011.0,7925.813,0.11935406500254296,4.4,47.77617,0.28703594600032994,101.0,0.48,0.66,0.51,-0.013901865,20.79777,10.931654716243216,22.302092407934683
658,Switzerland,2611,56252.92595,0.0,2013.0,8118.719,0.11809572421462057,4.4,48.25233,0.2952253862077029,101.0,0.48,0.66,0.51,-0.013901865,21.58609,10.937613335602723,22.793360086316312
659,Switzerland,2612,56680.4365,0.0,2014.0,8211.383,0.11629259041990857,4.4,48.25773,0.3013366562815035,101.0,0.48,0.66,0.51,-0.013901865,21.93862,10.945184394904109,23.155933925857138
660,Switzerland,2613,56517.45244,0.0,2015.0,8298.663,0.1138173703402584,4.4,48.49498,0.3124847248838818,101.0,0.48,0.66,0.51,-0.013901865,22.73355,10.942304762180354,23.808637080445106
661,Turkey,2614,12699.812109999999,0.4,1999.0,62295.617,0.19969889695450005,99.0,42.06105,0.6007478200010311,90.0,0.17,0.09,-0.02,-0.10322058200000002,30.36771,9.449342477849054,37.52919807197639
662,Turkey,2615,13357.623940000001,0.4,2000.0,63240.157,0.19857298899495143,99.0,41.749790000000004,0.6423611140017222,90.0,0.17,0.09,-0.02,-0.10322058200000002,31.52566,9.499842582471269,39.11205084712257
663,Turkey,2619,14536.954569999998,0.4,2004.0,66973.561,0.19069934178951597,99.0,43.98435,0.566196507621483,90.0,0.17,0.09,-0.02,-0.10322058200000002,30.77603,9.58444927729246,36.151051599606866
664,Turkey,2620,15552.3057,0.4,2005.0,67860.617,0.18808274319109125,99.0,43.71526,0.5291290062449706,90.0,0.17,0.09,-0.02,-0.10322058200000002,29.126479999999997,9.651964183142834,34.60329403758644
665,Turkey,2621,16420.15536,0.4,2006.0,68704.72099999999,0.1854600646729939,99.0,44.65109,0.5342999111497366,90.0,0.17,0.09,-0.02,-0.10322058200000002,30.12029,9.706264844593814,34.82369432905434
666,Turkey,2622,16986.29136,0.4,2007.0,69515.492,0.18258278312983817,99.0,45.49239,0.5504434617942561,90.0,0.17,0.09,-0.02,-0.10322058200000002,31.47885,9.740161907142332,35.5023240355539
667,Turkey,2623,16896.73616,0.4,2008.0,70344.357,0.179644061569857,99.0,45.96927,0.5276401893104992,90.0,0.17,0.09,-0.02,-0.10322058200000002,30.98286,9.734875755632597,34.53955931525012
668,Turkey,2624,15874.395390000001,0.4,2009.0,71261.307,0.17688526257313805,99.0,46.02386,0.5145644676120683,90.0,0.17,0.09,-0.02,-0.10322058200000002,30.4954,9.672462737366324,33.97441829751587
669,Turkey,2625,17076.60476,0.4,2010.0,72310.416,0.17441513543498355,99.0,46.01463,0.537802231777349,90.0,0.17,0.09,-0.02,-0.10322058200000002,31.431590000000003,9.74546466303897,34.972132349929815
670,Turkey,2626,18269.837819999997,0.4,2011.0,73517.00200000001,0.17216250194750868,99.0,45.73012,0.5885842665957891,90.0,0.17,0.09,-0.02,-0.10322058200000002,33.15357,9.813006772485362,37.05086843501723
671,Turkey,2627,18326.4323,0.4,2012.0,74849.187,0.17021675866699795,99.0,47.14325,0.5939906989848073,90.0,0.17,0.09,-0.02,-0.10322058200000002,34.63129,9.816099684682706,37.264376722092074
672,Turkey,2629,18992.78144,0.4,2014.0,77523.788,0.16710563730451355,99.0,49.2396,0.5474692427608875,90.0,0.17,0.09,-0.02,-0.10322058200000002,34.68608,9.851814261748563,35.378360204699824
673,United Kingdom of Great Britain and Northern Ireland,2632,32961.527460000005,0.3,2000.0,58867.004,0.12100622617043667,2.7,54.91194,0.39197873155403085,100.0,0.41,0.47,0.46,-0.07082255000000001,32.31279,10.403096325789418,28.15982189012461
674,United Kingdom of Great Britain and Northern Ireland,2633,33729.99144,0.3,2001.0,59080.221,0.12274026530808001,2.7,55.91745,0.3840576739556748,100.0,0.41,0.47,0.46,-0.07082255000000001,32.75802,10.426142674275646,27.748675592255303
675,United Kingdom of Great Britain and Northern Ireland,2634,34392.67751,0.3,2002.0,59301.235,0.1249468076002127,2.7,56.424730000000004,0.3808710711945344,100.0,0.41,0.47,0.46,-0.07082255000000001,33.02892,10.445598957621533,27.581942959023582
676,United Kingdom of Great Britain and Northern Ireland,2635,35419.49755,0.3,2003.0,59548.420999999995,0.12724995680406037,2.7,56.96858,0.39673949536394537,100.0,0.41,0.47,0.46,-0.07082255000000001,34.436409999999995,10.475017725747785,28.404687966568012
677,United Kingdom of Great Britain and Northern Ireland,2636,36108.83468,0.3,2004.0,59846.225999999995,0.12921170668305804,2.7,57.743840000000006,0.33369667578129436,100.0,0.41,0.47,0.46,-0.07082255000000001,31.318690000000004,10.494292842357805,25.02043244471695
678,United Kingdom of Great Britain and Northern Ireland,2637,36927.6023,0.3,2005.0,60210.012,0.1305504307157421,2.7,58.047019999999996,0.3228306872376708,100.0,0.41,0.47,0.46,-0.07082255000000001,30.875790000000002,10.51671458020406,24.40453569396734
679,United Kingdom of Great Britain and Northern Ireland,2638,37574.6935,0.3,2006.0,60648.85,0.1320735018058875,2.7,58.094080000000005,0.3222559742082724,100.0,0.41,0.47,0.46,-0.07082255000000001,30.879209999999997,10.534086057568611,24.371678441553627
680,United Kingdom of Great Britain and Northern Ireland,2639,38236.14064,0.3,2007.0,61151.82,0.1330576424381155,2.7,58.10471999999999,0.32693048727471535,100.0,0.41,0.47,0.46,-0.07082255000000001,31.19655,10.551536437385906,24.638102026442528
681,United Kingdom of Great Britain and Northern Ireland,2640,37698.45183,0.3,2008.0,61689.62,0.13350250820154186,2.7,57.877990000000004,0.3316086307690986,100.0,0.41,0.47,0.46,-0.07082255000000001,31.30225,10.53737430707565,24.902859827333124
682,United Kingdom of Great Britain and Northern Ireland,2641,35795.1837,0.3,2009.0,62221.164000000004,0.1335048473217248,2.7,57.338919999999995,0.3337367059133457,100.0,0.41,0.47,0.46,-0.07082255000000001,30.966440000000002,10.485568629818793,25.0226828453973
683,United Kingdom of Great Britain and Northern Ireland,2642,36195.86909,0.3,2010.0,62716.684,0.13312196161391443,2.7,56.454190000000004,0.3337962219620885,100.0,0.41,0.47,0.46,-0.07082255000000001,30.20385,10.496700277766505,25.026028449162624
684,United Kingdom of Great Britain and Northern Ireland,2643,36456.002160000004,0.3,2011.0,63164.949,0.13168211376217528,2.7,56.3161,0.3375986471408921,100.0,0.41,0.47,0.46,-0.07082255000000001,30.32443,10.503861392193222,25.239158836060945
685,United Kingdom of Great Britain and Northern Ireland,2644,36678.75436,0.3,2012.0,63573.765999999996,0.13013561285640998,2.7,56.62601,0.33822916972502043,100.0,0.41,0.47,0.46,-0.07082255000000001,30.631090000000004,10.509952966142723,25.274383295240817
686,United Kingdom of Great Britain and Northern Ireland,2645,37130.28024,0.3,2013.0,63955.654,0.128366524091834,2.7,57.0503,0.4479844710273662,100.0,0.41,0.47,0.46,-0.07082255000000001,37.30644,10.522188094678329,30.938485874058767
687,United Kingdom of Great Britain and Northern Ireland,2646,37983.13319,0.3,2014.0,64331.348,0.12624552807443115,2.7,57.11778,0.45826988390778667,100.0,0.41,0.47,0.46,-0.07082255000000001,37.90367,10.544897476750943,31.425587880875778
688,United Kingdom of Great Britain and Northern Ireland,2647,38519.4913,0.3,2015.0,64715.81,0.12375765674570093,2.7,57.1495,0.45891528696091866,100.0,0.41,0.47,0.46,-0.07082255000000001,37.967290000000006,10.558919659698173,31.455924210437864
689,United States of America,2648,44672.54941,0.3,1999.0,279730.80100000004,0.13977002839955405,1.4,56.34395,0.3448431609645067,98.0,0.27,0.19,0.18,-0.0388717525,30.79901,10.707114484801787,25.641886799438307
690,United States of America,2649,45986.05271,0.3,2000.0,282895.74100000004,0.140229205500835,1.4,56.99694,0.3572997896164529,98.0,0.27,0.19,0.18,-0.0388717525,32.137609999999995,10.736093427539704,26.32430892201192
691,United States of America,2650,45977.54999,0.3,2001.0,285796.19800000003,0.14080443085530478,1.4,57.099030000000006,0.35723529718911673,98.0,0.27,0.19,0.18,-0.0388717525,32.22463,10.735908512643492,26.32080803740987
692,United States of America,2651,46366.57797,0.3,2002.0,288470.847,0.1414146886045646,1.4,57.30011999999999,0.3581088609881927,98.0,0.27,0.19,0.18,-0.0388717525,32.4578,10.744334176301264,26.368200022465363
693,United States of America,2654,49762.2379,0.3,2005.0,296139.635,0.14341322126637998,1.4,57.96445,0.3328397413930798,98.0,0.27,0.19,0.18,-0.0388717525,31.45829,10.815011700276365,24.972225171287043
694,United States of America,2655,50598.94836,0.3,2006.0,298860.519,0.14291490272089102,1.4,58.34352,0.3314882615323475,98.0,0.27,0.19,0.18,-0.0388717525,31.706940000000003,10.83168607166037,24.89607089369704
695,United States of America,2656,51011.42503,0.3,2007.0,301655.953,0.14237130934392667,1.4,58.47204,0.3247922623412054,98.0,0.27,0.19,0.18,-0.0388717525,31.38055,10.839804906813765,24.516467341621134
696,United States of America,2657,50383.840560000004,0.3,2008.0,304473.143,0.1417729773295637,1.4,58.45162,0.32458453752367883,98.0,0.27,0.19,0.18,-0.0388717525,31.3487,10.827425778839133,24.504629816266174
697,United States of America,2658,48557.86764,0.3,2009.0,307231.961,0.14108369408871493,1.4,58.447219999999994,0.324233686393572,98.0,0.27,0.19,0.18,-0.0388717525,31.321509999999996,10.790511512907612,24.484627579335523
698,United States of America,2659,49372.83148,0.3,2010.0,309876.17,0.1403234556564966,1.4,58.51784,0.32433898774872433,98.0,0.27,0.19,0.18,-0.0388717525,31.391090000000002,10.807155581846533,24.490631986911144
699,United States of America,2660,49781.80066,0.3,2011.0,312390.368,0.14022016517487504,1.4,58.437709999999996,0.3181383045209733,98.0,0.27,0.19,0.18,-0.0388717525,30.906340000000004,10.815404747625756,24.135426717349546
700,United States of America,2661,50502.76025,0.3,2012.0,314799.465,0.13988404649925307,1.4,58.38001,0.319978263593267,98.0,0.27,0.19,0.18,-0.0388717525,30.97884,10.829783272185576,24.241176723790645
701,United States of America,2662,50972.59481,0.3,2013.0,317135.919,0.13924147772110293,1.4,58.56853,0.3272144894727786,98.0,0.27,0.19,0.18,-0.0388717525,31.62665,10.83904341061196,24.654228240286987
702,United States of America,2663,51775.0903,0.3,2014.0,319448.63399999996,0.1382243162135419,1.4,58.43075,0.33277197409825787,98.0,0.27,0.19,0.18,-0.0388717525,31.86863,10.854664430347247,24.968410243125692
703,Belarus,2681,16661.99044,1.0,2015.0,9495.826,0.11273869171570752,0.5,57.50784,0.26387540403622134,97.0,,,,-0.033576277999999994,26.31468,9.720885382774037,20.87827670303005
704,Burkina Faso,2694,1470.4351800000002,21.0,2011.0,16106.851,0.19847541893818973,55.0,27.20877,0.49059424113497646,68.0,,,,-0.281872608,15.4963,7.2933136767776725,32.91266178255362
705,Burkina Faso,2695,1519.65652,21.0,2012.0,16590.813000000002,0.1982809401805686,55.0,30.7743,0.5230789166557284,68.0,,,,-0.281872608,18.8664,7.326239614620212,34.343520282210264
706,South Africa,2765,12434.0471,4.2,2014.0,53969.054000000004,0.1960800906386093,1.5,60.41757,0.45987311886939897,77.0,,,,-0.059941716000000006,41.24347,9.428193722822751,31.500896408418594
707,Sudan,2797,3909.96617,4.2,2012.0,37712.42,0.19718533045612027,65.0,53.109159999999996,0.6502744599745871,71.0,,,,-0.5550452680000001,42.41319,8.271284000768068,39.40401889177882
708,Swaziland,2818,5972.284979999999,2.9,1999.0,1048.151,0.21006896907029618,1.0,54.56292,0.8674455408859693,68.0,,,,-0.21192479000000006,51.02041,8.694884876877548,46.45091500094982
709,Swaziland,2819,5988.48455,2.9,2000.0,1063.715,0.21555679857856663,1.0,51.45145,0.9435789203599635,68.0,,,,-0.21192479000000006,50.0,8.697593662439338,48.54852614810242
710,Swaziland,2820,6039.381179999999,2.9,2001.0,1074.765,0.21927398082371494,1.0,48.33024,1.026334962001457,68.0,,,,-0.21192479000000006,48.97959,8.706056832037744,50.6498175892757
711,Swaziland,2821,6192.4783,2.9,2002.0,1082.195,0.22332851288353764,1.0,47.35376,0.6749995443748519,68.0,,,,-0.21192479000000006,37.77778,8.731090657118376,40.29849122297983
712,Swaziland,2824,6880.016820000001,2.9,2005.0,1104.642,0.23507887623320495,1.0,54.589369999999995,0.8087506103467814,68.0,,,,-0.21192479000000006,49.295770000000005,8.836376375691843,44.713218379604264
713,Swaziland,2825,7141.46359,2.9,2006.0,1118.204,0.23910753315137487,1.0,54.04232,0.4001886648309491,68.0,,,,-0.21192479000000006,32.0,8.873673018920996,28.581053031111747
714,Thailand,2885,15346.64689,1.2,2015.0,67959.359,0.13186008714414155,5.0,56.38994,0.32657808733046717,91.0,0.14,0.33,0.11,-0.10558992,29.69042,9.638652285504845,24.618082452097106
715,Tunisia,2950,10409.212459999999,3.0,2012.0,10881.45,0.1746611894554494,99.0,55.83391999999999,0.5981967001795306,83.0,0.25,0.19,0.1,-0.19858063600000003,43.05981,9.250446506489792,37.429479119330765
716,Tunisia,2953,10769.93325,3.0,2015.0,11253.553999999998,0.15607424996583305,99.0,63.52845,0.6547769454323804,83.0,0.25,0.19,0.1,-0.19858063600000003,53.282630000000005,9.284513572359641,39.5688946017611
717,Uganda,2988,1078.05008,13.5,1999.0,23026.357000000004,0.19886033209682277,15.0,35.47583,0.6488843009815646,84.0,,,,-0.21624888000000003,26.29505,6.9829092067906195,39.35293098462337
718,Uganda,2989,1077.69558,13.5,2000.0,23757.636000000002,0.19972559559377032,15.0,30.275479999999998,0.46562724606263045,84.0,,,,-0.21624888000000003,16.81796,6.982580318267476,31.76982737688085
719,Uganda,2993,1228.12751,13.5,2004.0,27114.742000000002,0.2002044127877005,15.0,37.84729,0.5675097711113392,84.0,,,,-0.21624888000000003,25.68259,7.113245938821441,36.20454440350849
720,Ukraine,3018,8322.17303,3.9,2012.0,45319.949,0.1266029668303466,0.5,54.6851,0.35900545341848605,97.0,,,,-0.07505357200000001,30.22805,9.026678681203691,26.416777983887567
721,Ukraine,3021,7456.93022,3.9,2015.0,44823.765,0.10905531920399816,0.5,53.79815,0.3620090459449386,97.0,,,,-0.07505357200000001,29.653209999999998,8.916899109849481,26.57904857700728
722,United Arab Emirates,3034,57594.126679999994,24.6,2011.0,8734.722,0.16465858901977648,76.0,57.513169999999995,0.522233532350811,84.0,0.22,0.1,-0.08,-0.43012748333333334,41.41536,10.961175874123846,34.30705744238317
723,United Arab Emirates,3035,60009.79807999999,24.6,2012.0,8952.542,0.1552555687535451,76.0,58.1978,0.6085780901163768,84.0,0.22,0.1,-0.08,-0.43012748333333334,45.866170000000004,11.00226312920536,37.83329474992089
724,United Arab Emirates,3038,65716.98396,24.6,2015.0,9156.963,0.12700793920429734,76.0,54.78794,0.5859310969445516,84.0,0.22,0.1,-0.08,-0.43012748333333334,41.52152,11.093112678827884,36.94555823222107
725,Uruguay,3046,13485.56296,1.6,2006.0,3331.0409999999997,0.14949891040068256,0.01,65.83381999999999,0.3646396879691039,96.0,0.29,0.38,0.22,-0.06098175,41.26679,9.50937498182888,26.720583549183687
726,Uruguay,3047,14330.2561,1.6,2007.0,3339.75,0.1501510592110188,0.01,68.7823,0.4444073677185463,96.0,0.29,0.38,0.22,-0.06098175,49.47368,9.57012839226057,30.7674536734392
727,Uruguay,3048,15307.821409999999,1.6,2008.0,3350.8320000000003,0.15121528026472228,0.01,65.11088000000001,0.49073767117953954,96.0,0.29,0.38,0.22,-0.06098175,47.80316,9.636119180028624,32.919116533175526
728,Uruguay,3049,15900.80089,1.6,2009.0,3362.761,0.15226030039006638,0.01,65.86627,0.41662983018797217,96.0,0.29,0.38,0.22,-0.06098175,44.56613,9.674124757380026,29.409929207313795
729,Uruguay,3050,17082.40972,1.6,2010.0,3374.414,0.15298537760926784,0.01,64.12396,0.4451956137329769,96.0,0.29,0.38,0.22,-0.06098175,44.31239,9.74580454170024,30.805214844447622
730,Viet Nam,3095,3484.90906,2.6,2005.0,84203.817,0.20406893193452266,0.85,42.37516,0.339793152058991,94.0,0.22,0.32,0.18,-0.18648367800000004,19.99175,8.156197228162616,25.361612838280127
731,Viet Nam,3097,3907.2653600000003,2.6,2007.0,85770.71699999999,0.20422149438251752,0.85,43.7705,0.41140094143868317,94.0,0.22,0.32,0.18,-0.18648367800000004,24.2565,8.2705930118682,29.148410586954114
732,Viet Nam,3098,4084.82366,2.6,2008.0,86589.34199999999,0.20399355846820044,0.85,43.071740000000005,0.38216747590480454,94.0,0.22,0.32,0.18,-0.18648367800000004,22.4293,8.315033838675694,27.649867513676462
733,Viet Nam,3099,4259.9604,2.6,2009.0,87449.021,0.2026163105931169,0.85,43.87396,0.41145584600089513,94.0,0.22,0.32,0.18,-0.18648367800000004,24.33625,8.357015143445562,29.151166660061016
734,Viet Nam,3100,4486.2610700000005,2.6,2010.0,88357.775,0.19967181156383806,0.85,44.79347,0.3782877080556138,94.0,0.22,0.32,0.18,-0.18648367800000004,23.48511,8.408774909998478,27.44620777248852
735,Viet Nam,3102,4910.31434,2.6,2012.0,90335.54699999999,0.1896647396179491,0.85,37.03322,0.5742664942473984,94.0,0.22,0.32,0.18,-0.18648367800000004,25.247529999999998,8.49909323910595,36.4783533376244
736,Viet Nam,3105,5667.41094,2.6,2015.0,93447.601,0.16882373470454315,0.85,54.58899,0.5703649098145622,94.0,0.22,0.32,0.18,-0.18648367800000004,40.67537,8.642487668098532,36.32053328814602
737,Zimbabwe,3151,1388.97305,8.7,2010.0,13973.896999999999,0.232035701994941,1.0,45.23435,0.30430343085281447,82.0,,,,-0.13922280400000003,20.08586,7.236319940118309,23.33072379130726
738,Zimbabwe,3152,1523.6217800000002,8.7,2011.0,14255.591999999999,0.22716019089210748,1.0,43.78135,0.4677743304614634,82.0,,,,-0.13922280400000003,26.70171,7.32884552959285,31.869635594076417
739,Zimbabwe,3153,1648.75468,8.7,2012.0,14565.482,0.22222223747899317,1.0,44.16441,0.46566471243825724,82.0,,,,-0.13922280400000003,26.91811,7.407775542541522,31.771571525631167
740,Zimbabwe,3156,1677.96963,8.7,2015.0,15602.751,0.20902064001405907,1.0,41.53962,0.5690712352246906,82.0,,,,-0.13922280400000003,28.79315,7.425339787936069,36.26803056798118
741,Argentina,3172,16640.03671,1.2,2006.0,39558.75,0.1675820899295352,1.5,64.09715,0.4548755933199919,93.0,0.24,0.35,0.15,-0.01069634,44.81503,9.719566920502574,31.265600674623762
742,Argentina,3173,17953.65896,1.2,2007.0,39969.903,0.1669805153142353,1.5,66.31831,0.45805315521556206,93.0,0.24,0.35,0.15,-0.01069634,47.420809999999996,9.795549214926242,31.415394807594815
743,Argentina,3174,18498.00389,1.2,2008.0,40381.86,0.16664123445527274,1.5,65.71115999999999,0.3985269777481199,93.0,0.24,0.35,0.15,-0.01069634,43.30219,9.825418107407188,28.49619521747232
744,Argentina,3175,17208.04899,1.2,2009.0,40798.641,0.16615009308765946,1.5,64.35602,0.4380730075304198,93.0,0.24,0.35,0.15,-0.01069634,44.16372,9.753132517875173,30.46250122465727
745,Argentina,3176,18794.268659999998,1.2,2010.0,41222.875,0.16527784634138207,1.5,64.79536999999999,0.4176709542666158,93.0,0.24,0.35,0.15,-0.01069634,43.462540000000004,9.8413072438286,29.461769884583962
746,Myanmar,3194,3780.8176799999997,4.8,2011.0,52125.41099999999,0.17681324373634197,4.0,65.42296,1.0365878360934844,87.0,,,,-0.29353405600000004,66.23127,8.237695582680702,50.89826314988864
747,Myanmar,3195,4025.7365,4.8,2012.0,52543.84099999999,0.17665524299984087,4.0,64.59159,1.0116433241678744,87.0,,,,-0.29353405600000004,64.8559,8.300463154480076,50.2893983249414
